timestamp,elapsed_time,frame_id,x,y,z,roll,pitch,yaw
01:07:18.996418,0.52,shelf_filtered,0.6808,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:19.060008,0.58,shelf_filtered,0.6808,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:19.123811,0.65,shelf_filtered,0.6808,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:19.221237,0.75,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3171
01:07:19.321227,0.85,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:19.421196,0.95,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3166
01:07:19.521145,1.05,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3167
01:07:19.621435,1.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:19.729316,1.25,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3169
01:07:19.821276,1.35,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3169
01:07:19.921155,1.45,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:20.021190,1.55,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3167
01:07:20.121487,1.65,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3166
01:07:20.221217,1.75,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:20.321218,1.85,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3170
01:07:20.421265,1.95,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3172
01:07:20.521279,2.05,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:20.621195,2.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3173
01:07:20.721289,2.25,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3172
01:07:20.821250,2.35,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3173
01:07:20.921606,2.45,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.021280,2.55,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.121243,2.65,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.221142,2.75,tag11,0.6807,0.1074,0.7843,1.6051,-0.0157,-1.3178
01:07:21.221142,2.75,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.321202,2.85,tag11,0.6807,0.1074,0.7843,1.6051,-0.0157,-1.3178
01:07:21.321202,2.85,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.421224,2.95,tag11,0.6807,0.1074,0.7843,1.6051,-0.0157,-1.3178
01:07:21.421224,2.95,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.520922,3.05,tag11,0.6807,0.1074,0.7843,1.6034,-0.0154,-1.3170
01:07:21.520922,3.05,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3178
01:07:21.621214,3.15,tag11,0.6807,0.1074,0.7843,1.6034,-0.0154,-1.3170
01:07:21.621214,3.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:21.721251,3.25,tag11,0.6807,0.1074,0.7843,1.6034,-0.0154,-1.3170
01:07:21.721251,3.25,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:21.821218,3.35,tag11,0.6807,0.1074,0.7843,1.6048,-0.0154,-1.3164
01:07:21.821218,3.35,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3172
01:07:21.921201,3.45,tag11,0.6807,0.1074,0.7843,1.6048,-0.0154,-1.3164
01:07:21.921201,3.45,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:22.021174,3.55,tag11,0.6806,0.1074,0.7843,1.6047,-0.0157,-1.3165
01:07:22.021174,3.55,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3167
01:07:22.121211,3.65,tag11,0.6806,0.1074,0.7843,1.6047,-0.0157,-1.3165
01:07:22.121211,3.65,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3165
01:07:22.221223,3.75,tag11,0.6806,0.1074,0.7843,1.6047,-0.0157,-1.3165
01:07:22.221223,3.75,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3164
01:07:22.321260,3.85,tag11,0.6807,0.1074,0.7843,1.6051,-0.0156,-1.3173
01:07:22.321260,3.85,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3165
01:07:22.421217,3.95,tag11,0.6807,0.1074,0.7843,1.6051,-0.0156,-1.3173
01:07:22.421217,3.95,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3167
01:07:22.521210,4.05,tag11,0.6806,0.1074,0.7843,1.6058,-0.0157,-1.3168
01:07:22.521210,4.05,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3169
01:07:22.621207,4.15,tag11,0.6806,0.1074,0.7843,1.6058,-0.0157,-1.3168
01:07:22.621207,4.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3170
01:07:22.721164,4.25,tag11,0.6806,0.1074,0.7843,1.6058,-0.0157,-1.3168
01:07:22.721164,4.25,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3170
01:07:22.821236,4.35,tag11,0.6806,0.1074,0.7843,1.6058,-0.0157,-1.3168
01:07:22.821236,4.35,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3169
01:07:22.921239,4.45,tag11,0.6805,0.1074,0.7843,1.6042,-0.0156,-1.3164
01:07:22.921239,4.45,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3167
01:07:23.021242,4.55,tag11,0.6805,0.1074,0.7843,1.6042,-0.0156,-1.3164
01:07:23.021242,4.55,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3166
01:07:23.121224,4.65,tag11,0.6805,0.1074,0.7843,1.6042,-0.0156,-1.3164
01:07:23.121224,4.65,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3165
01:07:23.221178,4.75,tag11,0.6808,0.1074,0.7843,1.6033,-0.0154,-1.3178
01:07:23.221178,4.75,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3168
01:07:23.321185,4.85,tag11,0.6808,0.1074,0.7843,1.6033,-0.0154,-1.3178
01:07:23.321185,4.85,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3171
01:07:23.421215,4.95,tag11,0.6806,0.1074,0.7843,1.6055,-0.0157,-1.3175
01:07:23.421215,4.95,shelf_filtered,0.6808,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:23.521202,5.05,tag11,0.6806,0.1074,0.7843,1.6055,-0.0157,-1.3175
01:07:23.521202,5.05,shelf_filtered,0.6808,0.1074,0.7843,0.0000,0.0000,-1.3178
01:07:23.621193,5.15,tag11,0.6806,0.1074,0.7843,1.6055,-0.0157,-1.3175
01:07:23.621193,5.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3177
01:07:23.721161,5.25,tag11,0.6807,0.1074,0.7843,1.6035,-0.0154,-1.3174
01:07:23.721161,5.25,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:23.821220,5.35,tag11,0.6807,0.1074,0.7843,1.6035,-0.0154,-1.3174
01:07:23.821220,5.35,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:23.921217,5.45,tag11,0.6807,0.1074,0.7843,1.6035,-0.0154,-1.3174
01:07:23.921217,5.45,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:24.021219,5.55,tag11,0.6807,0.1074,0.7843,1.6035,-0.0154,-1.3174
01:07:24.021219,5.55,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:24.121202,5.65,tag11,0.6807,0.1074,0.7843,1.6035,-0.0154,-1.3174
01:07:24.121202,5.65,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3174
01:07:24.221549,5.75,tag11,0.6806,0.1074,0.7843,1.6045,-0.0155,-1.3177
01:07:24.221549,5.75,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:24.321290,5.85,tag11,0.6806,0.1074,0.7843,1.6045,-0.0155,-1.3177
01:07:24.321290,5.85,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:24.421245,5.95,tag11,0.6808,0.1074,0.7843,1.6038,-0.0155,-1.3174
01:07:24.421245,5.95,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:24.521199,6.05,tag11,0.6808,0.1074,0.7843,1.6038,-0.0155,-1.3174
01:07:24.521199,6.05,shelf_filtered,0.6806,0.1074,0.7843,0.0000,0.0000,-1.3176
01:07:24.621215,6.15,tag11,0.6808,0.1074,0.7843,1.6038,-0.0155,-1.3174
01:07:24.621215,6.15,shelf_filtered,0.6807,0.1074,0.7843,0.0000,0.0000,-1.3175
01:07:24.721258,6.25,tag11,0.6807,0.1074,0.7843,1.6045,-0.0156,-1.3174
